transaction_id,customer_id,date,merchant,category,transaction_type,amount,payment_method,status
TXN-200249,CUST-1045,2026-02-05,Metro,Travel,DEBIT,4701.4,UPI,SUCCESS
TXN-200250,CUST-1033,2026-01-19,Indane Gas,Bills & Utilities,DEBIT,901.94,Debit Card,SUCCESS
TXN-200251,CUST-1045,2026-02-17,Spotify,Entertainment,DEBIT,1747.47,Net Banking,SUCCESS
TXN-200252,CUST-1089,2026-02-12,Rapido,Travel,DEBIT,7819.68,UPI,SUCCESS
TXN-200253,CUST-1108,2026-05-21,BookMyShow,Entertainment,DEBIT,1659.23,Debit Card,SUCCESS
TXN-200254,CUST-1086,2026-07-09,Netflix,Entertainment,DEBIT,4485.0,Credit Card,SUCCESS
TXN-200255,CUST-1064,2026-07-31,Starbucks,Food & Dining,DEBIT,561.79,Net Banking,SUCCESS
TXN-200256,CUST-1064,2026-06-29,Ola,Travel,DEBIT,4362.39,UPI,SUCCESS
TXN-200257,CUST-1073,2026-03-24,Ajio,Shopping,DEBIT,5355.87,Net Banking,SUCCESS
TXN-200258,CUST-1087,2026-04-18,Udemy,Education,DEBIT,1526.1,Credit Card,SUCCESS
TXN-200259,CUST-1006,2026-01-08,Blinkit,Food & Dining,DEBIT,5918.68,Credit Card,SUCCESS
TXN-200260,CUST-1063,2026-01-25,Ola,Travel,DEBIT,367.79,Net Banking,SUCCESS
TXN-200261,CUST-1085,2026-03-28,Domino's,Food & Dining,DEBIT,2796.36,Debit Card,SUCCESS
TXN-200262,CUST-1071,2026-03-29,Amazon,Shopping,DEBIT,6631.13,Credit Card,SUCCESS
TXN-200263,CUST-1065,2026-05-07,Flipkart,Shopping,DEBIT,6996.42,Credit Card,PENDING
TXN-200264,CUST-1016,2026-06-17,IRCTC,Travel,DEBIT,1619.24,Credit Card,SUCCESS
TXN-200265,CUST-1006,2026-06-12,Haldiram's,Food & Dining,DEBIT,5809.14,Net Banking,SUCCESS
TXN-200266,CUST-1014,2026-01-13,Amazon,Shopping,DEBIT,466.53,Net Banking,SUCCESS
TXN-200267,CUST-1065,2026-06-18,Starbucks,Food & Dining,DEBIT,4932.75,Debit Card,SUCCESS
TXN-200268,CUST-1113,2026-06-28,Airtel,Bills & Utilities,DEBIT,1778.76,Net Banking,SUCCESS
TXN-200269,CUST-1024,2026-02-14,Swiggy,Food & Dining,DEBIT,3430.41,UPI,SUCCESS
TXN-200270,CUST-1112,2026-06-17,Zomato,Food & Dining,DEBIT,6313.67,Credit Card,SUCCESS
TXN-200271,CUST-1041,2026-02-17,Amazon,Shopping,DEBIT,3502.33,UPI,SUCCESS
TXN-200272,CUST-1016,2026-05-14,Haldiram's,Food & Dining,DEBIT,4645.04,Net Banking,SUCCESS
TXN-200273,CUST-1077,2026-01-04,Indane Gas,Bills & Utilities,DEBIT,7945.7,Debit Card,SUCCESS
TXN-200274,CUST-1011,2026-04-16,Metro,Travel,DEBIT,3830.32,Debit Card,SUCCESS
TXN-200275,CUST-1088,2026-04-20,Blinkit,Food & Dining,DEBIT,1061.2,UPI,SUCCESS
TXN-200276,CUST-1003,2026-02-01,Domino's,Food & Dining,DEBIT,5782.87,Debit Card,SUCCESS
TXN-200277,CUST-1007,2026-07-10,Domino's,Food & Dining,DEBIT,6214.78,Debit Card,SUCCESS
TXN-200278,CUST-1072,2026-01-22,Decathlon,Shopping,DEBIT,4034.96,Credit Card,SUCCESS
TXN-200279,CUST-1002,2026-01-14,Airtel,Bills & Utilities,DEBIT,216.36,UPI,SUCCESS
TXN-200280,CUST-1022,2026-03-21,Water Bill,Bills & Utilities,DEBIT,4910.69,Credit Card,SUCCESS
TXN-200281,CUST-1061,2026-05-28,Jio,Bills & Utilities,DEBIT,1244.76,UPI,SUCCESS
TXN-200282,CUST-1103,2026-06-15,Haldiram's,Food & Dining,DEBIT,3868.0,Net Banking,SUCCESS
TXN-200283,CUST-1043,2026-07-20,Electricity Board,Bills & Utilities,DEBIT,2311.27,Credit Card,SUCCESS
TXN-200284,CUST-1107,2026-07-05,Coursera,Education,DEBIT,4848.98,Credit Card,SUCCESS
TXN-200285,CUST-1050,2026-08-16,Blinkit,Food & Dining,DEBIT,3071.98,Debit Card,SUCCESS
TXN-200286,CUST-1042,2026-03-14,Electricity Board,Bills & Utilities,DEBIT,2217.38,Debit Card,SUCCESS
TXN-200287,CUST-1101,2026-07-28,Airtel,Bills & Utilities,DEBIT,2379.32,Debit Card,SUCCESS
TXN-200288,CUST-1019,2026-08-11,Bookstore,Education,DEBIT,7805.43,Net Banking,SUCCESS
TXN-200289,CUST-1063,2026-01-22,MakeMyTrip,Travel,DEBIT,1683.4,Debit Card,SUCCESS
TXN-200290,CUST-1060,2026-01-15,Jio,Bills & Utilities,DEBIT,7415.39,UPI,SUCCESS
TXN-200291,CUST-1069,2026-04-28,IRCTC,Travel,DEBIT,6200.11,Debit Card,SUCCESS
TXN-200292,CUST-1114,2026-05-14,MedPlus,Healthcare,DEBIT,3865.03,Debit Card,SUCCESS
TXN-200293,CUST-1104,2026-02-19,Blinkit,Food & Dining,DEBIT,2389.39,Credit Card,SUCCESS
TXN-200294,CUST-1032,2026-05-13,Netflix,Entertainment,DEBIT,7388.68,Net Banking,SUCCESS
TXN-200295,CUST-1060,2026-01-28,Amazon,Shopping,DEBIT,1333.62,UPI,SUCCESS
TXN-200296,CUST-1013,2026-05-13,Uber,Travel,DEBIT,1716.69,Net Banking,SUCCESS
TXN-200297,CUST-1100,2026-02-24,Domino's,Food & Dining,DEBIT,3465.0,Net Banking,SUCCESS
TXN-200298,CUST-1017,2026-07-29,IRCTC,Travel,DEBIT,6765.6,Credit Card,SUCCESS
TXN-200299,CUST-1004,2026-02-16,Amazon,Shopping,DEBIT,375.0,Credit Card,SUCCESS
TXN-200300,CUST-1109,2026-04-28,Amazon,Shopping,DEBIT,6917.46,Net Banking,SUCCESS
TXN-200301,CUST-1033,2026-06-30,Bookstore,Education,DEBIT,4559.36,UPI,SUCCESS
TXN-200302,CUST-1024,2026-06-21,MakeMyTrip,Travel,DEBIT,6812.59,Credit Card,SUCCESS
TXN-200303,CUST-1005,2026-07-04,Domino's,Food & Dining,DEBIT,7535.22,UPI,SUCCESS
TXN-200304,CUST-1007,2026-01-08,BookMyShow,Entertainment,DEBIT,6312.35,Net Banking,SUCCESS
TXN-200305,CUST-1001,2026-02-07,Myntra,Shopping,DEBIT,5447.42,Credit Card,SUCCESS
TXN-200306,CUST-1014,2026-04-23,Water Bill,Bills & Utilities,DEBIT,2658.96,Credit Card,SUCCESS
TXN-200307,CUST-1022,2026-04-06,Ajio,Shopping,DEBIT,1983.81,Debit Card,SUCCESS
TXN-200308,CUST-1117,2026-01-04,Myntra,Shopping,DEBIT,6410.91,Debit Card,SUCCESS
TXN-200309,CUST-1080,2026-02-26,Domino's,Food & Dining,DEBIT,7120.79,Debit Card,SUCCESS
TXN-200310,CUST-1050,2026-01-25,Apollo Pharmacy,Healthcare,DEBIT,5064.13,Net Banking,PENDING
TXN-200311,CUST-1062,2026-03-24,Netflix,Entertainment,DEBIT,5062.65,Debit Card,SUCCESS
TXN-200312,CUST-1092,2026-07-08,Haldiram's,Food & Dining,DEBIT,4471.66,Debit Card,SUCCESS
TXN-200313,CUST-1053,2026-02-08,Zomato,Food & Dining,DEBIT,1329.92,Credit Card,SUCCESS
TXN-200314,CUST-1022,2026-03-17,Flipkart,Shopping,DEBIT,3978.95,Credit Card,SUCCESS
TXN-200315,CUST-1066,2026-05-04,Swiggy,Food & Dining,DEBIT,5084.91,Debit Card,SUCCESS
TXN-200316,CUST-1033,2026-08-02,Myntra,Shopping,DEBIT,7768.53,Net Banking,PENDING
TXN-200317,CUST-1013,2026-03-03,PharmEasy,Healthcare,DEBIT,2386.49,Debit Card,SUCCESS
TXN-200318,CUST-1019,2026-07-05,Udemy,Education,DEBIT,3592.67,Credit Card,SUCCESS
TXN-200319,CUST-1107,2026-04-24,Starbucks,Food & Dining,DEBIT,2362.52,Credit Card,SUCCESS
TXN-200320,CUST-1074,2026-04-15,Zomato,Food & Dining,DEBIT,1190.79,Debit Card,SUCCESS
TXN-200321,CUST-1026,2026-02-28,Indane Gas,Bills & Utilities,DEBIT,726.21,UPI,SUCCESS
TXN-200322,CUST-1036,2026-07-07,Ola,Travel,DEBIT,1727.65,Debit Card,SUCCESS
TXN-200323,CUST-1089,2026-02-21,Blinkit,Food & Dining,DEBIT,4204.54,UPI,SUCCESS
TXN-200324,CUST-1108,2026-03-30,Decathlon,Shopping,DEBIT,6929.59,Net Banking,SUCCESS
TXN-200325,CUST-1062,2026-04-15,1mg,Healthcare,DEBIT,6988.91,Credit Card,SUCCESS
TXN-200326,CUST-1047,2026-05-25,Netflix,Entertainment,DEBIT,1391.56,Credit Card,SUCCESS
TXN-200327,CUST-1067,2026-08-08,Haldiram's,Food & Dining,DEBIT,7753.01,UPI,SUCCESS
TXN-200328,CUST-1107,2026-07-02,Domino's,Food & Dining,DEBIT,6255.08,Net Banking,SUCCESS
TXN-200329,CUST-1014,2026-01-16,Decathlon,Shopping,DEBIT,4008.95,UPI,SUCCESS
TXN-200330,CUST-1032,2026-05-18,Swiggy,Food & Dining,DEBIT,1867.22,Debit Card,SUCCESS
TXN-200331,CUST-1105,2026-03-21,Swiggy,Food & Dining,DEBIT,253.66,Debit Card,SUCCESS
TXN-200332,CUST-1074,2026-08-03,MakeMyTrip,Travel,DEBIT,4231.0,Net Banking,SUCCESS
TXN-200333,CUST-1023,2026-08-11,Swiggy,Food & Dining,DEBIT,2256.8,Net Banking,SUCCESS
TXN-200334,CUST-1015,2026-05-09,Airtel,Bills & Utilities,DEBIT,1060.19,Debit Card,SUCCESS
TXN-200335,CUST-1019,2026-02-28,PharmEasy,Healthcare,DEBIT,5997.97,Debit Card,SUCCESS
TXN-200336,CUST-1050,2026-01-05,Training Institute,Education,DEBIT,4816.62,UPI,SUCCESS
TXN-200337,CUST-1044,2026-01-14,YouTube Premium,Entertainment,DEBIT,1998.98,Credit Card,SUCCESS
TXN-200338,CUST-1103,2026-08-04,Bookstore,Education,DEBIT,6538.84,UPI,SUCCESS
TXN-200339,CUST-1120,2026-02-07,Bookstore,Education,DEBIT,2069.35,Net Banking,SUCCESS
TXN-200340,CUST-1068,2026-01-03,Myntra,Shopping,DEBIT,647.19,Net Banking,SUCCESS
TXN-200341,CUST-1018,2026-06-21,Haldiram's,Food & Dining,DEBIT,7760.6,Net Banking,SUCCESS
TXN-200342,CUST-1114,2026-07-27,Udemy,Education,DEBIT,371.55,Credit Card,SUCCESS
TXN-200343,CUST-1070,2026-06-09,Swiggy,Food & Dining,DEBIT,5007.94,Credit Card,SUCCESS
TXN-200344,CUST-1006,2026-01-04,Flipkart,Shopping,DEBIT,993.05,Credit Card,SUCCESS
TXN-200345,CUST-1118,2026-01-31,Starbucks,Food & Dining,DEBIT,7221.23,UPI,SUCCESS
TXN-200346,CUST-1057,2026-05-17,Udemy,Education,DEBIT,4141.9,Credit Card,SUCCESS
TXN-200347,CUST-1032,2026-05-28,Decathlon,Shopping,DEBIT,793.99,Credit Card,SUCCESS
TXN-200348,CUST-1029,2026-06-06,Water Bill,Bills & Utilities,DEBIT,1689.42,Credit Card,SUCCESS
TXN-200349,CUST-1062,2026-05-21,Ajio,Shopping,DEBIT,6568.68,UPI,SUCCESS
TXN-200350,CUST-1070,2026-02-26,Haldiram's,Food & Dining,DEBIT,7759.89,Net Banking,SUCCESS
TXN-200351,CUST-1031,2026-04-01,Domino's,Food & Dining,DEBIT,4497.56,Net Banking,SUCCESS
TXN-200352,CUST-1038,2026-08-13,Udemy,Education,DEBIT,6199.82,Debit Card,SUCCESS
TXN-200353,CUST-1057,2026-06-05,Apollo Pharmacy,Healthcare,DEBIT,4184.27,Net Banking,SUCCESS
TXN-200354,CUST-1029,2026-07-15,Blinkit,Food & Dining,DEBIT,5935.23,Debit Card,SUCCESS
TXN-200355,CUST-1087,2026-06-21,Myntra,Shopping,DEBIT,4968.74,Credit Card,SUCCESS
TXN-200356,CUST-1110,2026-05-13,Blinkit,Food & Dining,DEBIT,7384.1,Net Banking,SUCCESS
TXN-200357,CUST-1118,2026-06-11,Jio,Bills & Utilities,DEBIT,3362.97,UPI,SUCCESS
TXN-200358,CUST-1016,2026-07-16,MakeMyTrip,Travel,DEBIT,3240.2,Debit Card,SUCCESS
TXN-200359,CUST-1080,2026-07-20,Starbucks,Food & Dining,DEBIT,977.11,Net Banking,SUCCESS
TXN-200360,CUST-1038,2026-03-15,Electricity Board,Bills & Utilities,DEBIT,3186.41,Net Banking,SUCCESS
TXN-200361,CUST-1109,2026-01-02,YouTube Premium,Entertainment,DEBIT,3107.33,Credit Card,SUCCESS
TXN-200362,CUST-1056,2026-03-19,YouTube Premium,Entertainment,DEBIT,4694.5,UPI,SUCCESS
TXN-200363,CUST-1108,2026-03-26,Croma,Shopping,DEBIT,6721.41,Credit Card,SUCCESS
TXN-200364,CUST-1002,2026-04-20,Apollo Pharmacy,Healthcare,DEBIT,474.79,Net Banking,SUCCESS
TXN-200365,CUST-1069,2026-05-18,YouTube Premium,Entertainment,DEBIT,4187.84,Net Banking,SUCCESS
TXN-200366,CUST-1087,2026-04-02,Domino's,Food & Dining,DEBIT,3679.21,UPI,SUCCESS
TXN-200367,CUST-1053,2026-05-15,Domino's,Food & Dining,DEBIT,4057.18,Debit Card,SUCCESS
TXN-200368,CUST-1057,2026-04-18,Croma,Shopping,DEBIT,7203.31,Credit Card,SUCCESS
TXN-200369,CUST-1022,2026-07-11,BookMyShow,Entertainment,DEBIT,2612.81,UPI,SUCCESS
TXN-200370,CUST-1084,2026-05-12,Domino's,Food & Dining,DEBIT,5550.11,Net Banking,SUCCESS
TXN-200371,CUST-1066,2026-05-15,Myntra,Shopping,DEBIT,4088.61,Debit Card,SUCCESS
TXN-200372,CUST-1078,2026-01-16,Uber,Travel,DEBIT,2890.16,UPI,SUCCESS
TXN-200373,CUST-1040,2026-01-03,Netflix,Entertainment,DEBIT,7344.55,Net Banking,SUCCESS
TXN-200374,CUST-1004,2026-05-31,Zomato,Food & Dining,DEBIT,1484.03,Credit Card,SUCCESS
TXN-200375,CUST-1019,2026-05-17,Rapido,Travel,DEBIT,1668.52,UPI,SUCCESS
TXN-200376,CUST-1014,2026-05-13,Airtel,Bills & Utilities,DEBIT,890.82,Debit Card,SUCCESS
TXN-200377,CUST-1079,2026-05-06,YouTube Premium,Entertainment,DEBIT,6472.14,UPI,SUCCESS
TXN-200378,CUST-1042,2026-06-25,Spotify,Entertainment,DEBIT,5752.12,Credit Card,SUCCESS
TXN-200379,CUST-1013,2026-01-09,Starbucks,Food & Dining,DEBIT,597.88,Debit Card,SUCCESS
TXN-200380,CUST-1029,2026-04-09,Haldiram's,Food & Dining,DEBIT,4703.03,UPI,SUCCESS
TXN-200381,CUST-1029,2026-06-08,Swiggy,Food & Dining,DEBIT,1359.28,Debit Card,SUCCESS
TXN-200382,CUST-1039,2026-08-10,YouTube Premium,Entertainment,DEBIT,4860.16,Net Banking,PENDING
TXN-200383,CUST-1050,2026-01-18,Blinkit,Food & Dining,DEBIT,5775.88,Debit Card,SUCCESS
TXN-200384,CUST-1063,2026-04-13,Apollo Pharmacy,Healthcare,DEBIT,6362.78,Debit Card,SUCCESS
TXN-200385,CUST-1024,2026-02-13,Amazon,Shopping,DEBIT,7775.22,Credit Card,SUCCESS
TXN-200386,CUST-1069,2026-04-03,Haldiram's,Food & Dining,DEBIT,2753.45,UPI,SUCCESS
TXN-200387,CUST-1045,2026-04-19,Spotify,Entertainment,DEBIT,3160.17,Net Banking,SUCCESS
TXN-200388,CUST-1036,2026-03-02,Decathlon,Shopping,DEBIT,299.75,Debit Card,SUCCESS
TXN-200389,CUST-1035,2026-02-03,Starbucks,Food & Dining,DEBIT,6696.56,Debit Card,SUCCESS
TXN-200390,CUST-1104,2026-04-30,Spotify,Entertainment,DEBIT,1357.85,Credit Card,SUCCESS
TXN-200391,CUST-1075,2026-04-14,Myntra,Shopping,DEBIT,2448.3,Net Banking,SUCCESS
TXN-200392,CUST-1087,2026-02-28,Spotify,Entertainment,DEBIT,7542.49,Credit Card,SUCCESS
TXN-200393,CUST-1048,2026-04-23,Rapido,Travel,DEBIT,2045.38,Debit Card,SUCCESS
TXN-200394,CUST-1066,2026-07-12,Swiggy,Food & Dining,DEBIT,4386.48,Credit Card,SUCCESS
TXN-200395,CUST-1085,2026-07-15,Decathlon,Shopping,DEBIT,4584.68,Credit Card,SUCCESS
TXN-200396,CUST-1023,2026-07-01,Zomato,Food & Dining,DEBIT,2636.19,UPI,SUCCESS
TXN-200397,CUST-1098,2026-04-03,BookMyShow,Entertainment,DEBIT,1623.31,Credit Card,SUCCESS
TXN-200398,CUST-1092,2026-03-15,Haldiram's,Food & Dining,DEBIT,2330.68,Net Banking,SUCCESS
TXN-200399,CUST-1113,2026-04-29,Spotify,Entertainment,DEBIT,7500.25,Debit Card,SUCCESS
TXN-200400,CUST-1089,2026-06-23,BookMyShow,Entertainment,DEBIT,7185.86,UPI,SUCCESS
TXN-200401,CUST-1109,2026-06-29,Ajio,Shopping,DEBIT,2881.7,UPI,SUCCESS
TXN-200402,CUST-1078,2026-01-30,Blinkit,Food & Dining,DEBIT,1831.62,UPI,SUCCESS
TXN-200403,CUST-1026,2026-06-05,Domino's,Food & Dining,DEBIT,1333.89,UPI,SUCCESS
TXN-200404,CUST-1023,2026-06-11,Rapido,Travel,DEBIT,6731.78,Net Banking,SUCCESS
TXN-200405,CUST-1086,2026-03-07,MedPlus,Healthcare,DEBIT,7491.83,UPI,SUCCESS
TXN-200406,CUST-1116,2026-07-18,Airtel,Bills & Utilities,DEBIT,7013.39,UPI,PENDING
TXN-200407,CUST-1102,2026-06-24,Domino's,Food & Dining,DEBIT,1760.1,Credit Card,SUCCESS
TXN-200408,CUST-1096,2026-01-23,Ajio,Shopping,DEBIT,7985.07,Debit Card,SUCCESS
TXN-200409,CUST-1055,2026-01-24,Ajio,Shopping,DEBIT,7448.65,Net Banking,SUCCESS
TXN-200410,CUST-1055,2026-06-23,Indane Gas,Bills & Utilities,DEBIT,6787.86,Debit Card,SUCCESS
TXN-200411,CUST-1090,2026-02-18,Starbucks,Food & Dining,DEBIT,2163.46,Debit Card,SUCCESS
TXN-200412,CUST-1034,2026-06-13,Zomato,Food & Dining,DEBIT,7712.49,Debit Card,SUCCESS
TXN-200413,CUST-1082,2026-04-16,Domino's,Food & Dining,DEBIT,1183.8,Net Banking,SUCCESS
TXN-200414,CUST-1001,2026-03-02,Indane Gas,Bills & Utilities,DEBIT,5563.05,Debit Card,SUCCESS
TXN-200415,CUST-1018,2026-03-31,Jio,Bills & Utilities,DEBIT,4741.67,Debit Card,SUCCESS
TXN-200416,CUST-1055,2026-07-28,Zomato,Food & Dining,DEBIT,5448.5,Debit Card,SUCCESS
TXN-200417,CUST-1052,2026-04-29,Spotify,Entertainment,DEBIT,1004.38,Credit Card,SUCCESS
TXN-200418,CUST-1008,2026-05-05,Domino's,Food & Dining,DEBIT,2500.84,UPI,SUCCESS
TXN-200419,CUST-1021,2026-04-25,Bookstore,Education,DEBIT,3616.07,Credit Card,SUCCESS
TXN-200420,CUST-1002,2026-05-23,Haldiram's,Food & Dining,DEBIT,7937.81,Net Banking,SUCCESS
TXN-200421,CUST-1095,2026-07-03,Croma,Shopping,DEBIT,2189.0,Net Banking,SUCCESS
TXN-200422,CUST-1070,2026-05-06,Domino's,Food & Dining,DEBIT,165.59,UPI,SUCCESS
TXN-200423,CUST-1094,2026-06-10,Metro,Travel,DEBIT,5624.97,Debit Card,SUCCESS
TXN-200424,CUST-1100,2026-07-11,Haldiram's,Food & Dining,DEBIT,6732.67,Credit Card,SUCCESS
TXN-200425,CUST-1115,2026-06-13,Metro,Travel,DEBIT,1430.83,Credit Card,SUCCESS
TXN-200426,CUST-1083,2026-03-25,Flipkart,Shopping,DEBIT,2629.23,Credit Card,SUCCESS
TXN-200427,CUST-1033,2026-04-05,Spotify,Entertainment,DEBIT,556.0,UPI,SUCCESS
TXN-200428,CUST-1091,2026-06-10,PharmEasy,Healthcare,DEBIT,7251.05,Debit Card,SUCCESS
TXN-200429,CUST-1039,2026-05-08,Indane Gas,Bills & Utilities,DEBIT,4690.82,UPI,SUCCESS
TXN-200430,CUST-1057,2026-02-28,Blinkit,Food & Dining,DEBIT,7761.52,UPI,PENDING
TXN-200431,CUST-1025,2026-08-06,Myntra,Shopping,DEBIT,5811.31,UPI,SUCCESS
TXN-200432,CUST-1101,2026-06-06,YouTube Premium,Entertainment,DEBIT,1230.98,UPI,SUCCESS
TXN-200433,CUST-1114,2026-05-12,Electricity Board,Bills & Utilities,DEBIT,595.47,UPI,SUCCESS
TXN-200434,CUST-1093,2026-07-31,Zomato,Food & Dining,DEBIT,3092.7,UPI,SUCCESS
TXN-200435,CUST-1073,2026-05-25,Jio,Bills & Utilities,DEBIT,3803.82,Credit Card,SUCCESS
TXN-200436,CUST-1117,2026-04-20,Coursera,Education,DEBIT,7797.52,UPI,SUCCESS
TXN-200437,CUST-1043,2026-01-16,Indane Gas,Bills & Utilities,DEBIT,5301.65,Net Banking,SUCCESS
TXN-200438,CUST-1018,2026-05-04,Electricity Board,Bills & Utilities,DEBIT,6935.57,UPI,SUCCESS
TXN-200439,CUST-1058,2026-02-26,Airtel,Bills & Utilities,DEBIT,1260.65,Credit Card,SUCCESS
TXN-200440,CUST-1031,2026-04-17,Croma,Shopping,DEBIT,3586.81,Credit Card,SUCCESS
TXN-200441,CUST-1026,2026-02-16,Udemy,Education,DEBIT,1847.95,Credit Card,SUCCESS
TXN-200442,CUST-1033,2026-02-18,Metro,Travel,DEBIT,3965.29,Net Banking,SUCCESS
TXN-200443,CUST-1095,2026-05-27,Indane Gas,Bills & Utilities,DEBIT,7283.1,UPI,SUCCESS
TXN-200444,CUST-1057,2026-06-23,Zomato,Food & Dining,DEBIT,6921.47,UPI,SUCCESS
TXN-200445,CUST-1059,2026-07-04,Metro,Travel,DEBIT,3196.51,Debit Card,SUCCESS
TXN-200446,CUST-1100,2026-02-19,Uber,Travel,DEBIT,1180.74,UPI,SUCCESS
TXN-200447,CUST-1002,2026-01-13,Decathlon,Shopping,DEBIT,4795.03,Debit Card,SUCCESS
TXN-200448,CUST-1055,2026-01-31,Airtel,Bills & Utilities,DEBIT,5007.25,Debit Card,SUCCESS
TXN-200449,CUST-1022,2026-07-06,MedPlus,Healthcare,DEBIT,5988.93,Credit Card,SUCCESS
TXN-200450,CUST-1106,2026-07-08,Electricity Board,Bills & Utilities,DEBIT,1069.51,Credit Card,SUCCESS
TXN-200451,CUST-1093,2026-05-15,Training Institute,Education,DEBIT,443.68,Credit Card,SUCCESS
TXN-200452,CUST-1078,2026-05-21,Amazon,Shopping,DEBIT,369.76,Debit Card,SUCCESS
TXN-200453,CUST-1003,2026-02-19,Indane Gas,Bills & Utilities,DEBIT,3575.04,UPI,SUCCESS
TXN-200454,CUST-1024,2026-01-19,Spotify,Entertainment,DEBIT,4478.55,Credit Card,SUCCESS
TXN-200455,CUST-1019,2026-06-21,Croma,Shopping,DEBIT,7015.69,Credit Card,SUCCESS
TXN-200456,CUST-1020,2026-01-04,Haldiram's,Food & Dining,DEBIT,4064.02,UPI,SUCCESS
TXN-200457,CUST-1080,2026-01-10,Blinkit,Food & Dining,DEBIT,5468.15,Net Banking,SUCCESS
TXN-200458,CUST-1058,2026-02-10,Water Bill,Bills & Utilities,DEBIT,1910.75,UPI,SUCCESS
TXN-200459,CUST-1115,2026-05-16,Zomato,Food & Dining,DEBIT,4754.86,UPI,SUCCESS
TXN-200460,CUST-1060,2026-07-29,Flipkart,Shopping,DEBIT,4658.64,Net Banking,SUCCESS
TXN-200461,CUST-1075,2026-03-22,Haldiram's,Food & Dining,DEBIT,2736.86,UPI,SUCCESS
TXN-200462,CUST-1006,2026-08-13,Coursera,Education,DEBIT,5843.01,Debit Card,SUCCESS
TXN-200463,CUST-1034,2026-03-11,Domino's,Food & Dining,DEBIT,4594.79,Debit Card,PENDING
TXN-200464,CUST-1116,2026-01-09,Apollo Pharmacy,Healthcare,DEBIT,6991.82,Net Banking,SUCCESS
TXN-200465,CUST-1102,2026-06-12,Domino's,Food & Dining,DEBIT,6365.03,Debit Card,SUCCESS
TXN-200466,CUST-1039,2026-02-06,Electricity Board,Bills & Utilities,DEBIT,5942.3,Debit Card,SUCCESS
TXN-200467,CUST-1043,2026-05-21,Airtel,Bills & Utilities,DEBIT,5663.38,Credit Card,SUCCESS
TXN-200468,CUST-1048,2026-07-20,Myntra,Shopping,DEBIT,6492.82,Credit Card,SUCCESS
TXN-200469,CUST-1112,2026-02-22,Blinkit,Food & Dining,DEBIT,3679.7,Net Banking,SUCCESS
TXN-200470,CUST-1022,2026-07-17,Croma,Shopping,DEBIT,623.97,Credit Card,SUCCESS
TXN-200471,CUST-1071,2026-03-06,Electricity Board,Bills & Utilities,DEBIT,680.65,Debit Card,SUCCESS
TXN-200472,CUST-1039,2026-01-21,Rapido,Travel,DEBIT,2892.57,Net Banking,SUCCESS
TXN-200473,CUST-1093,2026-07-18,Airtel,Bills & Utilities,DEBIT,6724.84,Credit Card,SUCCESS
TXN-200474,CUST-1070,2026-03-12,Apollo Pharmacy,Healthcare,DEBIT,6092.08,Credit Card,SUCCESS
TXN-200475,CUST-1052,2026-01-06,Haldiram's,Food & Dining,DEBIT,1682.75,Credit Card,SUCCESS
TXN-200476,CUST-1031,2026-06-15,Blinkit,Food & Dining,DEBIT,548.72,Debit Card,SUCCESS
TXN-200477,CUST-1105,2026-01-21,Starbucks,Food & Dining,DEBIT,2795.17,Debit Card,SUCCESS
TXN-200478,CUST-1113,2026-03-11,Uber,Travel,DEBIT,5155.15,UPI,SUCCESS
TXN-200479,CUST-1004,2026-03-25,PharmEasy,Healthcare,DEBIT,3302.01,Credit Card,SUCCESS
TXN-200480,CUST-1006,2026-08-10,Amazon,Shopping,DEBIT,5047.86,Credit Card,SUCCESS
TXN-200481,CUST-1060,2026-06-03,Amazon,Shopping,DEBIT,303.35,Credit Card,SUCCESS
TXN-200482,CUST-1079,2026-03-22,Blinkit,Food & Dining,DEBIT,5820.67,Credit Card,SUCCESS
TXN-200483,CUST-1019,2026-01-05,Starbucks,Food & Dining,DEBIT,6160.79,UPI,SUCCESS
TXN-200484,CUST-1069,2026-04-03,Decathlon,Shopping,DEBIT,4749.06,Debit Card,SUCCESS
TXN-200485,CUST-1030,2026-06-04,Metro,Travel,DEBIT,4987.54,Net Banking,SUCCESS
TXN-200486,CUST-1084,2026-07-18,Indane Gas,Bills & Utilities,DEBIT,7821.34,Net Banking,SUCCESS
TXN-200487,CUST-1036,2026-04-03,Ola,Travel,DEBIT,2098.03,Net Banking,SUCCESS
TXN-200488,CUST-1047,2026-07-27,Spotify,Entertainment,DEBIT,7917.25,Debit Card,SUCCESS
TXN-200489,CUST-1080,2026-01-24,Coursera,Education,DEBIT,1065.56,Debit Card,SUCCESS
TXN-200490,CUST-1078,2026-02-16,Domino's,Food & Dining,DEBIT,5927.01,Debit Card,SUCCESS
TXN-200491,CUST-1021,2026-08-08,Apollo Pharmacy,Healthcare,DEBIT,2871.54,Debit Card,SUCCESS
TXN-200492,CUST-1082,2026-08-09,IRCTC,Travel,DEBIT,7218.14,Net Banking,SUCCESS
TXN-200493,CUST-1004,2026-03-24,Netflix,Entertainment,DEBIT,5314.22,UPI,SUCCESS
TXN-200494,CUST-1087,2026-06-15,MedPlus,Healthcare,DEBIT,573.89,Net Banking,SUCCESS
TXN-200495,CUST-1081,2026-04-07,Coursera,Education,DEBIT,342.58,UPI,SUCCESS
TXN-200496,CUST-1046,2026-04-22,Zomato,Food & Dining,DEBIT,2675.76,Net Banking,SUCCESS
